,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,27.4465306122449,41.397153247551365,3.7328985667566355,11.073416511070311,1.6623846994344367,0.9508461152386753,2.3252378889568277,4.667870563201632,4.81492614507393,9.547206567556204,3.196653515924337,5.428520130286213,4.219968050312338,6.515108724188999,3.515789250936802,4.076348719642658,3.2314856513410968,2.9512562981782247,4.197115473301536,4.472512554556705,15.16462039393934,31.32166759350714,24.278408721882226,13.011473224595424,22.859473682404655,7.78971303129094,5.760243552072772,10.21089599606406,14.825193666944852,14.285121156353418,20.71667687686326,13.556845006824569,15.898023215538522,15.05787857320746,18.210564937150426,13.528844428082637,13.969403910089685,11.32840418077661,11.913540090412422,12.0866488577586,14.158217381112786,26.50772177481271
1,29.546122448979595,42.47701330340426,2.6901043770611706,7.652407180422043,1.4973228125796039,1.202592951627348,3.04785013181509,4.2881740080700865,4.124509356484017,9.162032092527783,3.956366776409827,5.662869266582268,4.046299888177091,7.523199195866298,4.872339799807679,4.88544232364262,2.9630192827561985,3.0084460579533485,3.728904596126883,3.968800775724284,14.403179992942091,32.01308448423015,24.103032501018646,10.474172971295731,18.9312686181692,7.8222886193413474,6.562737298709628,11.428181565855915,14.330451936092528,13.413691490840446,19.807389299881603,12.493405020535896,15.108285307169101,13.403070326648354,18.370727538002974,13.346262245263688,14.052577591588818,11.014455685443947,12.050712142511895,12.182929727172878,14.305289558107923,24.805321948405943
2,51.795102040816325,39.091868810006964,2.7770461531086648,7.838338955922136,1.7674615697449563,1.7098453126124407,3.5010825186044054,4.540387905505454,3.1784161226206056,13.768213840251363,5.172093446481253,6.352111590254699,5.58950243552405,13.728137382585167,8.9244353277381,5.975467257348485,7.313995043295977,2.879493513466959,2.762329861394658,3.657417926041702,14.317220273258226,32.99399211297141,22.89326393044511,10.652057522566977,18.874603861553968,7.8387853573898525,6.899269055439767,11.724289980631937,14.546756550255603,11.994651038911044,23.604977118532467,14.183920607277614,15.135579334712302,15.795767565551655,24.03525137322885,18.14674928940069,15.469724532081923,17.39336437037502,11.679087339848035,10.54137936311351,12.302560079605996,25.617686305365403
3,59.306938775510204,52.733174523661134,10.61664581168637,25.443928808437725,6.2767035104966915,0.6535127873990829,1.2017988654344622,8.72894471326699,4.448365068919101,5.826598760349484,4.715932955817214,5.299640863849816,8.004400247528258,6.151827153247507,2.086869871602603,3.7221190147623378,2.9841704629465124,2.9297811987200864,3.1334394584121354,8.295104832367034,14.988189411367989,30.92127103032728,24.624295119633533,20.439729678610767,32.10154697361886,16.92469369946166,3.8183240676631955,6.212503477166576,19.550775652703443,15.108091645403551,15.427991100131832,13.27015638727465,14.52004140390213,19.117079842795263,16.213466046912263,7.813582581726292,12.849848993642158,10.34628230701771,10.166794857537983,10.909745293969518,20.952204724861204,25.994847509164785
4,18.005714285714284,43.87306475934695,3.0767034120333183,8.395708077505109,1.6521577413253008,1.9420218090993615,4.428212982595081,6.589468342540567,3.91745986299918,9.394062053248055,4.486414107266746,4.959943317917149,4.148870135874342,9.39367255760515,5.375942070387213,3.3660427651045683,3.811552088305843,4.300876240255482,5.375806755699533,4.326240285668398,11.755827872567277,26.678288372202363,23.41792075319117,12.176061096456529,20.319571083548283,8.741017927001424,6.748541125765994,13.263074589091662,16.64270353155835,13.348805571598085,20.469704572965583,12.663665871617379,13.973945491296877,13.829484543354031,20.544803084069382,14.322878221431136,10.783016600443005,12.133783837231633,12.923378953193021,15.118572553009283,15.325077284370472,23.666222759645215
5,15.888979591836733,43.25320187856014,3.0671484629930372,9.824070034533051,1.9818895601542499,1.2272373703230213,3.8873232713903354,5.6699738754484175,4.081498811218764,9.524149273087344,3.8146061401240012,5.392987803701024,5.416245511724542,7.601999489760984,4.4597026723168645,3.354569278714452,3.289875921720973,4.0704722127083315,3.606845232509635,5.389049155845339,11.476320171424376,25.239383146748807,23.968212253577626,11.131030922595894,20.488032601873968,8.08926383815959,5.772210177051386,12.435986119100935,15.648947162710716,13.63374435087486,21.20008953914791,13.150090368711133,15.035664027989242,14.671294539617783,18.50449405481087,13.256080116547114,11.439860300074312,11.850708299179969,13.244622078097821,12.69420152041948,15.312979359690349,22.849470698881497
6,17.405714285714286,38.96542008610544,3.8740800370911925,11.435129635282612,2.9696011741234316,1.0446576510095786,3.003835882779515,5.588461280977961,4.081929682553387,7.213633159975928,4.15562297981331,4.49281497792574,5.266732199265499,7.635545729040566,3.5602409015404355,3.2771768249241986,3.2184482179193608,3.177854745193223,3.5871616552882717,5.529724493044608,11.751158305393211,26.287300321610957,24.285238115343592,11.706943829014913,21.465047302781947,9.793710894649152,5.7743213986087465,11.711711531998684,15.522130853121574,12.400507253826426,19.546925220311028,13.333848894211656,14.451733122517151,15.366963142075363,19.95999897216618,13.138535837321069,12.807082157699586,12.724748868307161,11.439093730185192,11.472976724873288,14.936590576294332,24.19638277552502
7,36.636734693877564,41.336772197239014,3.752604150874106,12.79622280913191,4.78510210953874,1.190719482710228,3.0625823081206573,5.265532910902377,5.464780286415558,8.556418279465051,4.458143160777237,7.494225677424368,5.221170193381756,7.9412917847881195,4.669123443084989,6.281882409952945,5.470704839138947,2.741322038470847,3.02137883927375,5.393132653394428,17.710158762936995,33.54136317793808,23.317770235971082,11.018471301952118,22.71537022877125,13.290870310319582,4.9469980551262225,10.68865000198687,15.839576316189586,15.730268150277212,20.196742940855202,14.486824238181155,17.80452777945117,15.649403688241996,18.504653468591208,12.918069511524116,15.806652576262088,13.619656758670162,11.339697119658624,10.637442296915609,15.921149964148137,27.982599250921425
8,20.675918367346938,44.3774579429149,2.8245665915532783,8.64116126435207,1.723817259954377,2.7199206751286478,3.1225820507581603,4.896322370539844,4.424880071575183,7.863271797342178,4.006909717548665,5.065320277791763,4.129802880250828,8.631591185524114,4.0356025179253505,4.699566215196911,3.7464080418458097,3.961332920485643,3.8017988669148566,3.996252164568875,12.421248181127126,28.267953393601086,23.551918405163782,10.054060415723395,19.11920000903315,7.955921612055111,7.766238570740299,11.5623344122764,15.521532955164957,14.411830903133446,19.800906200390273,12.23722336635316,14.468329322929165,13.463573334904467,20.18075046960467,13.28948040541568,13.86555648390264,11.865796556012402,12.817589474134468,13.630047203605407,13.576448613664391,23.894341659775456
9,55.36326530612243,47.83637607651736,6.117099254442383,21.6755087151199,7.015811877198141,0.873229362787148,1.8514330331111888,6.8275299757738885,5.398239216767605,6.262608278919547,4.091656977187638,4.759835047717474,6.231353900345039,5.956992907027269,2.6524939581121396,3.8445436502828185,3.034882634958242,2.315938692496792,2.7861182054237434,7.951065967267495,14.561795292595964,32.15431780492389,26.434704195649832,14.195179978812035,27.246303219961064,15.954597432634277,5.060168676531564,8.398833910995574,18.02121316741701,16.910278729550463,16.994719386297692,14.206114189535775,15.483640467508053,16.98323785647552,17.095935161005777,10.923626976595722,15.092045540115903,11.041168691534356,10.134671767501553,12.273492174084968,19.60171741782035,27.311222574956467
10,49.65795918367346,53.42886737885286,8.095041861617702,19.851403385786863,4.250367763066037,1.2358919903931502,2.3299976678208543,7.292578537134648,4.323223330599278,6.494778326101519,3.8853763464664843,4.730531015899324,7.099480599078003,6.806280036778553,2.7550495738075624,3.7063978248601446,3.0739624921215833,3.399873539784881,3.167310955919661,7.329405940862211,12.616534976299338,33.36999219616923,24.452319328421844,15.257546858210047,28.458211370559475,15.68343799633022,5.36904696741439,8.8896765839175,17.805518832352178,15.620533304273273,17.50823092783262,12.8205490430821,14.71962597043041,17.492878205923596,16.97307533682001,9.921344621626094,12.667671328166737,11.743367910325654,11.979445087756488,13.073780265018094,19.11652875163408,25.734643188712237
11,71.01061224489794,35.61372069791354,4.022423082671228,4.957868590544588,0.9038629740289629,5.533945883371837,9.558847395323705,7.21325178630296,3.1343242545543033,15.146667769660821,11.695811928756394,5.652034816455323,7.414080991228527,11.797448964566742,7.446216091970387,7.797936770166831,13.161183693784073,2.8760698540737075,1.811071139262107,2.0902133789016393,9.93011343487439,25.405988453801946,25.122521402250175,12.24765932956867,13.166631241689654,5.629795159041466,15.873938983049953,20.446515104432965,17.902507468631214,11.51919920327054,27.35349195345193,22.532865572112776,16.119003691900833,18.51917816953202,25.03965224696521,18.45930176751026,18.403048637713187,26.304825515441724,10.948618320997133,9.002905216936485,8.79777954401841,22.2016481070215
12,28.510204081632647,39.64309462345423,5.851449130623076,13.806446979833154,3.3238483634726155,1.4070052304771417,2.577681688860764,5.2698128400663595,5.3327367030043895,8.612000725057145,6.07011569980455,5.265309089039204,6.261537321188883,8.75804728180941,4.783554933946576,4.754486587173122,4.303560665810654,3.756326290369427,3.123005922360611,5.318798641761581,12.890505286917973,31.686198153592375,25.356474426743386,13.506005307325575,21.463884169324334,9.552710135712408,7.176374736426165,11.37422520397322,15.476544163203467,15.258983790388992,20.981282684858915,16.94024376365506,15.547981718632212,15.648564060145013,21.3080673606462,14.612423016982186,14.964533370251548,14.263999992685033,13.545252648733893,11.156250754757803,13.759282292669214,25.75963002185891
13,27.62448979591837,48.20717071498771,4.802590434175956,13.327580758585746,4.732105571085196,1.1773748386965377,2.310063277819067,6.108828870409793,4.4520355099851905,7.55275439592655,5.642473526548243,5.919681070778203,5.998241720340176,8.903946861970885,4.327762663579338,5.741401083188548,4.4187462743087424,3.494070010535166,3.4807668489870798,5.468706511112349,15.516653620027034,31.384719752001672,24.41057595788389,11.956769295797688,22.9474664419085,12.154199578412411,5.865468133771366,9.848538755621805,15.798556859398147,14.975722084170132,19.76262273303339,14.376799352110394,15.914838092825983,15.108118328307931,20.674218602703803,14.173452394909841,15.712221667160547,13.609430634469197,13.519651232621934,13.02877875814811,15.416480206863552,25.34203471938921
14,26.55183673469387,48.15625596300797,3.3857066610596096,12.513426980017714,4.700317666945539,1.1961382893907908,2.787593033587041,5.12959077766199,4.439526027338911,9.002190461380177,5.786953428014961,5.59467886266827,5.711714977703297,9.044123772059258,4.038871946303684,4.921389205529408,4.758449664360448,4.331123879121216,2.8104502021173703,6.045989902910194,15.048238910826672,30.991936710905467,25.53116349034797,11.123695661456434,21.695807589733704,10.770247165055261,6.336863457080446,10.834362387155121,15.457937531645563,14.84492827940374,20.400647835910846,16.640916874313884,15.264580454872878,15.583285621734323,20.45689018242068,13.31800516195605,15.28421505896273,14.131146670528732,14.895150964175228,11.535573654484498,15.627041507069295,25.565494312954
15,37.71591836734694,42.429929918412775,5.505816987706645,14.240240770364283,3.8062534939773216,1.6810554196831662,2.5951828413506424,5.558329437227164,4.066623770456004,9.437067993176802,4.971085174798971,4.991374739254896,7.478641746717629,9.77542464392675,5.241114341675924,4.769302173050376,4.8455248442515595,3.785571170279498,3.4374401488108877,6.715234626487005,12.207854628372601,33.66988319491189,24.358480225852716,13.647051886438755,23.440227265747108,11.472548161592773,7.535353182378332,11.025438550494005,15.545823228429661,14.585814361071101,20.32919676862341,13.273270111754972,14.579981491155928,16.857033550965426,20.487594741761338,13.599696605220181,14.093483940842507,12.194429356165081,13.386628740071126,11.863132255702912,17.51538215950026,23.364701532777826
16,60.68408163265306,43.82557003704613,2.3476590493612366,12.150663248709238,4.482299192212263,0.8792642855430285,2.2500492715093245,6.511021844070488,6.35074428845482,6.803263001085224,4.583313078818754,6.766024203981107,5.879599183129329,8.16036069854085,3.1565978334582785,5.404110727514658,3.8134639079525665,4.1390027211127505,4.553580355622205,6.123263818707906,20.641160295767918,30.41588235336359,24.74332521895479,9.345163401350252,23.264601153334958,14.300498316063257,4.415523016129996,8.751971813962601,17.637435962514427,18.266418972967436,17.57461000889701,13.927561555045,17.718055704355933,16.994376200301225,17.943935944628347,10.266104327179155,15.772952014022897,11.747852612129176,13.592031668559457,13.648132557251028,16.759059516823598,31.279002840691447
17,29.972244897959186,38.22648178982442,3.2058958772564954,9.079225569110971,1.703469899604659,2.1973198043565536,3.432521713755333,5.653470643163173,4.294178382902246,10.235668456437885,4.004361694602316,5.805408271925987,4.439178861014845,9.10862059734059,5.985681672966393,4.905061600335255,3.812535639490116,3.4134221876896063,3.6537088481962257,3.25719524324783,13.634613754096181,32.139613966367406,23.941213922974168,11.245244010432867,19.774131791906655,8.18873549958392,6.671757379404476,11.972267885066277,15.816579224814843,13.874884899696383,21.77736058119789,12.863436717721784,17.08566602426587,14.44491622554112,19.391189915723157,15.187303050696668,14.914925642752799,13.348070938738683,11.441940177423861,11.523975950903544,12.903949312347155,26.737442098210884
18,43.51020408163266,44.33479613012892,3.1807242118740278,14.191201245098677,4.1901751899258795,1.2253782031016711,2.527388745073113,5.4934848368465286,4.484046349561807,9.496078666132307,4.394895729679989,6.094825395461872,6.956306497268517,9.305676906856583,4.240213432357162,5.627806515379875,4.587065336846083,4.541473352943376,3.740437122351533,9.264810380540915,15.764517792573656,33.91215416764864,25.384234772770025,11.003677788754903,23.87041511689666,12.162395232973136,5.926772188566462,9.681495432302839,15.34522309562633,14.721914398399477,20.64315134556146,13.856100989879224,16.285272218557978,17.64517563827829,21.520868596724377,13.010354150086734,15.753008783557686,13.33481379455296,15.259642393094357,13.30268350063438,20.308588901399236,26.752825999246724
