,0
381,0.19450236761560877
382,0.07413298987889098
383,0.07154999442300214
384,0.14403148750123063
385,0.088383078872015
386,0.16353855417674248
387,0.1081033992401781
388,0.07204538378537502
389,0.048690981126382586
390,0.12578420275572702
391,0.29517745607188245
392,0.03652116731462488
393,0.197865241097583
394,2.007447550836258
395,0.20081263545115183
396,0.7957289675152543
397,0.48377034587358153
398,0.08676103256786098
399,0.1029786817239137
400,0.19437537149963732
401,0.1604905234206073
402,0.8032932080648675
403,0.2141934675590524
404,0.22526216770939944
405,0.8011894691798872
406,0.2133045826899242
407,0.8816756491499685
408,1.0120832329316987
409,0.2698721273118318
410,0.36253327974446065
411,0.7988654325066057
412,0.15070436724634992
413,0.23721319395607582
414,0.20647296362540948
415,0.278294011545377
416,0.2437574888349088
417,0.08435841373214571
418,0.04372291435555723
419,0.13262401983917393
420,0.2902399641388984
421,0.03363362059917367
422,0.19603032260728978
423,0.8323572899858281
424,0.08248261254951231
425,0.28544011452136664
426,1.213828038507252
427,0.13851970581016254
428,0.0882942614922443
429,0.24603256188031636
430,0.11994946704929096
431,0.2824755718073596
432,0.05870190679311439
433,0.1860724823087123
434,0.28485477780191243
435,0.07506531562385932
436,0.25622010121130423
437,0.35589254929306224
438,0.07396058257842487
439,0.25456001287655095
440,0.27528959966015565
441,0.11436047626269145
442,0.2032300940973286
443,0.17237740259895631
444,0.23717141764433505
445,0.20521216636600548
446,0.12435192268620453
447,0.06290276606970686
448,0.14694591500062817
449,0.2894088146243026
450,0.032651772069260745
451,0.19618059894430048
452,1.724112884762853
453,0.18273220102153412
454,0.68078450999178
455,0.5268704852773997
456,0.1192885758583881
457,0.11909206493718671
458,0.11330323090247023
459,0.16896095508904652
460,0.8741422976206457
461,0.6829681433124407
462,0.17842492176476424
463,0.22471259527776072
464,0.6905294258325089
465,0.18401279471620624
466,0.8116578664738682
467,0.8838081346641045
468,0.24503086330197135
469,0.3265813894074004
470,0.6830013867335564
471,0.15976939189139577
472,0.17032214581314867
473,0.21592218591551185
474,0.2373061869533275
475,0.2637992884982316
476,0.28158067442104023
477,0.08681085857511155
478,0.043092242083044144
479,0.13479529878434665
480,0.29069991396481504
481,0.03426252573386144
482,0.19618706996944874
483,1.7242650076843404
484,0.18278028724305706
485,0.6809655995688086
486,0.5319696088471643
487,0.12062824621771656
488,0.1198386668844539
489,0.11562070915935795
490,0.1689249442039576
491,0.8740826529500718
492,0.6828993725405571
493,0.178371238870327
494,0.2246527724453622
495,0.6906748269742788
496,0.18411546440326546
497,0.8122378160642731
498,0.8842565770767191
499,0.24551356792626686
500,0.32650846716076193
501,0.6830311151505964
502,0.15980952261002573
503,0.17022576941279102
504,0.2159056838388632
505,0.23739220584309048
506,0.2639781746192842
507,0.28182132613320676
508,0.08690600490972596
509,0.0430834210605831
510,0.13491026122118047
511,0.29068442766969377
512,0.034252268089375905
513,0.19618079906613803
514,1.7922481664976868
515,0.18415533224109268
516,0.6945310097672924
517,0.5452009140237694
518,0.09697437404985955
519,0.1026028615842451
520,0.08337257150802216
521,0.15771119523571722
522,0.8886880796612753
523,0.7044528104629936
524,0.17989150252955127
525,0.22324051761494043
526,0.7044848496003554
527,0.17992883877090524
528,0.8171917545235031
529,0.8882455276531166
530,0.22772303450287476
531,0.3144047215228148
532,0.7014874606137776
533,0.330073935260258
534,0.15262671409045142
535,0.25369573740373486
536,0.20795969739907508
537,0.30345707905378144
538,0.24468305423491984
539,0.08678214326193295
540,0.04251720208030092
541,0.13433684501762447
542,0.2899392155774835
543,0.03403423200893184
544,0.195894057351006
545,1.6999158382417903
546,0.1720688643709128
547,0.6569727561584121
548,0.5640241701985464
549,0.09729509668439368
550,0.10325276026761322
551,0.09133418431057845
552,0.1581408388406541
553,0.8428443053949479
554,0.6666317865339434
555,0.1690647142727805
556,0.22508396050873397
557,0.6667489455073096
558,0.16916622048225607
559,0.775195220005434
560,0.8419327330882971
561,0.21439573592356317
562,0.30470144963844525
563,0.663827891947813
564,0.15687855145291765
565,0.15174402136567808
566,0.20485989252876158
567,0.20844225681168588
568,0.24379608544373257
569,0.24658148759418896
570,0.08519281528806062
571,0.043232875240024615
572,0.13360873124379774
573,0.29058428475611864
574,0.03427314346301735
575,0.19614502540721782
576,1.916905483010636
577,0.21067411911431336
578,0.7558975181038552
579,0.5760782917582395
580,0.10846001754936464
581,0.10651458881780519
582,0.10365458344970575
583,0.160423552456189
584,0.96803424243906
585,0.7650745023252082
586,0.20584004391928015
587,0.21803672305536798
588,0.7670400848119622
589,0.20748692411814088
590,0.8911507908510713
591,0.9687581710259774
592,0.2653536184738693
593,0.33336428327728257
594,0.7633925926663059
595,0.41548205788187687
596,0.15645382045429393
597,0.32860360053804144
598,0.21347177193990344
599,0.39604757562235066
600,0.25136144399772514
601,0.09122220752053685
602,0.041452745308107976
603,0.1366711734924086
604,0.2895893213695389
605,0.033938404323123006
606,0.19584847804218347
607,1.7066979736536703
608,0.1723038762369153
609,0.6578892521539618
610,0.5696151662337086
611,0.09652664462803943
612,0.10105581844272413
613,0.09175461775087938
614,0.15581388184111158
615,0.8421341871760376
616,0.6672441209836304
617,0.16858390893700398
618,0.21991521536003508
619,0.6674917255135497
620,0.16878219557664673
621,0.7753487428701309
622,0.8417164842687522
623,0.21311828449535
624,0.3026370599364947
625,0.6649189958369518
626,0.26801027352865636
627,0.1482887379997724
628,0.23938405381284267
629,0.2025673112890909
630,0.2848772007125611
631,0.23856518212257918
632,0.08587138615804427
633,0.04307219977477036
634,0.13403877501873715
635,0.2905323602525629
636,0.0342475000801059
637,0.19621084259571117
638,0.3278966213595161
639,0.11082244771689584
640,0.06688609019319829
641,0.18877711341280845
642,0.022674063971014683
643,0.6690304117367827
644,0.05705555056076474
645,0.29356538696580287
646,0.26835485394797215
647,0.08064852592168206
648,0.16461743684116178
649,0.06881717809651157
650,0.10758608608022721
651,0.0709803897016756
652,0.29795975281251635
653,0.04202990775754564
654,0.19858655454749208
655,0.06842157614645629
656,0.05627643438383346
657,0.05566343899374022
658,0.05398732835039831
659,0.05524531457778633
660,0.05646276165367079
661,0.05860651925744025
662,0.070940748929062
663,0.05131332273490036
664,0.12394133128029003
665,0.29467899391756114
666,0.036172818378263895
667,0.19758571483407003
668,0.3430591504721391
669,0.0746895109802656
670,0.039608038992353975
671,0.18017476424916054
672,0.01854405829012185
673,0.6655951337957972
674,0.06153763132312289
675,0.30435206227961153
676,0.2768874999723849
677,0.016829007079974683
678,0.16966083567851306
679,0.043148447175335836
680,0.07844185321201454
681,0.06879847364410747
682,0.3067125028997635
683,0.0355654601441435
684,0.20685686511681922
685,0.05490904184301482
686,0.06267192542493209
687,0.059860278398223776
688,0.054773958802233465
689,0.053720736227989285
690,0.0521091764464968
691,0.05261377989844063
692,0.0718402504590049
693,0.05401322164124216
694,0.1218397317485342
695,0.2950821787767473
696,0.03634636412027645
697,0.19774996112753201
698,0.3473608406310691
699,0.07480308026731057
700,0.039004305158125294
701,0.1788769925775498
702,0.018955857851015716
703,0.6592211572534589
704,0.06138108566955323
705,0.307904218943633
706,0.28235367663281175
707,0.015461440271098782
708,0.17005698694999893
709,0.04172826263055313
710,0.07803673398895844
711,0.06886866629448021
712,0.30733012204528004
713,0.035759472941166166
714,0.20969329891133942
715,0.05519926540495828
716,0.06205357654781092
717,0.059980767317949595
718,0.054833055036663636
719,0.053863842157187224
720,0.0523294983713434
721,0.05268060663822176
722,0.06871384745094115
723,0.05200537658437543
724,0.12254219446408662
725,0.2952134555211796
726,0.03648010401595245
727,0.19777310441433182
728,0.33673349825694154
729,0.08134345989383253
730,0.04284385539515478
731,0.18327443681669076
732,0.019462438488496644
733,0.6715910767436715
734,0.060000691236942766
735,0.2984898245848826
736,0.2706774023268959
737,0.03353803079115041
738,0.1683120338297877
739,0.04454502113057105
740,0.08335314737376127
741,0.06727895053098691
742,0.3042348157321218
743,0.033570572477179296
744,0.20319905222293763
745,0.05323869011889311
746,0.06286942515516898
747,0.05781906427203832
748,0.05374322938757746
749,0.05252295498638282
750,0.05153942423932273
751,0.05231425673171835
752,0.07523739547729372
753,0.054656639381364704
754,0.1223578782936489
755,0.29482451381802227
756,0.03617088301113076
757,0.19766677130858054
758,0.348360705996608
759,0.07380145312444034
760,0.04024171523964649
761,0.17844644083895383
762,0.019479284079340062
763,0.6597409904591839
764,0.0624041508812687
765,0.30804902019355906
766,0.28277793264261664
767,0.015600289754720975
768,0.17042971611062632
769,0.04342347430502968
770,0.07738152521245507
771,0.06904780487989375
772,0.30730613206249713
773,0.03625164298115875
774,0.20968031818765737
775,0.05625044350227802
776,0.06310377773014542
777,0.060912524941297244
778,0.056271112402582264
779,0.055484377324219646
780,0.05415702635104066
781,0.05467722887877751
782,0.06896088804828727
783,0.05222525286777746
784,0.12240811184397363
785,0.2952117634675157
786,0.03645862664456136
787,0.19786542994118272
788,0.39118623345433157
789,0.1070365759191943
790,0.060063155474331095
791,0.1751219757036902
792,0.020002996013769977
793,0.6197502225101478
794,0.05836995589178256
795,0.34998644275885166
796,0.3449293953437042
797,0.0770528143235956
798,0.16862834600237278
799,0.12512577422175425
800,0.10725342492380131
801,0.12623336506389207
802,0.32389698170638564
803,0.06392670568772413
804,0.23585708817391934
805,0.10341427801561809
806,0.05582226407699079
807,0.057397940456073764
808,0.06322408276790702
809,0.07033024673681539
810,0.07739715475243054
811,0.08388511428173877
812,0.07474768121190621
813,0.048811516062012526
814,0.12666172987623095
815,0.29417073685079104
816,0.03566355927306425
817,0.19666428659523683
818,0.06464002644390796
819,0.11237323145220045
820,0.16597759452250724
821,0.23896269349270086
822,0.33266983800999095
823,0.4453590855281062
824,0.5224399763226195
825,0.5313836216425281
826,0.06747278302620169
827,0.10803082407867974
828,0.15080365408168378
829,0.20430545065885583
830,0.2926706407504378
831,0.41745390106076
832,0.526109058780471
833,0.5763527987590176
834,0.06496600016705062
835,0.10260881330473733
836,0.141154574864559
837,0.1906764190949881
838,0.28935694627952707
839,0.45302400399131076
840,0.6056162369508143
841,0.7061881381414254
842,0.06487313257937057
843,0.10690764342606655
844,0.14788213154772392
845,0.19663501798423805
846,0.2858604405992538
847,0.4196305135396842
848,0.5378501357541162
849,0.6038516699993386
850,0.06655229374508735
851,0.10389249395068509
852,0.14272898557889294
853,0.1919109177108515
854,0.29310262159667916
855,0.4639261954831176
856,0.6236930309059995
857,0.7316746739232832
858,0.049601134321555704
859,0.10278495844280709
860,0.14479286120488316
861,0.20229409531754836
862,0.31102019675944115
863,0.48656122103722393
864,0.6514110821641509
865,0.7538794962133314
866,0.3024299103093182
867,0.34902571790935344
868,0.38451877432363396
869,0.45270614112937657
870,0.5621909720794439
871,0.6965016348083998
872,0.8298833089237683
873,0.8840570662877688
874,0.22795004181018486
875,0.27842328905189917
876,0.35024016414025083
877,0.39908689694602245
878,0.4637667830321652
879,0.5682238214393531
880,0.6583265696556412
881,0.705543892372676
882,0.09274555654216432
883,0.13185698000803345
884,0.14048650901645052
885,0.1489988451155351
886,0.17202493716920322
887,0.18610407314460412
888,0.21134205683380058
889,0.21362915383079373
890,0.19531819938015926
891,0.24605197967557432
892,0.3119479726341198
893,0.3562007272919419
894,0.4190173365820417
895,0.5050572279263777
896,0.583813453833121
897,0.6195913187913461
898,0.09521071937982846
899,0.1168523429623231
900,0.14982858024253384
901,0.17554176764330584
902,0.20644175533105946
903,0.24706573828366435
904,0.2842771942563585
905,0.30023041619556573
906,0.4389411041310294
907,0.6415357463390882
908,0.7186763058990897
909,0.805327657086841
910,0.8878105136692608
911,0.9822119749907188
912,1.1284664846687142
913,1.151336675279644
914,0.36314477923467653
915,0.4808365237068327
916,0.38608478899513543
917,0.4423134115897663
918,0.5360134450987872
919,0.5553657798194994
920,0.5818050713547963
921,0.5038774456387933
922,0.3268461081650634
923,0.471792014328462
924,0.3794031501601116
925,0.42827450405355083
926,0.515180559733552
927,0.5380539087262035
928,0.5611060950298806
929,0.48106795268012476
930,0.3431555545439149
931,0.4852086210954033
932,0.38186714716810793
933,0.4108062301012875
934,0.48104730196200546
935,0.5200978101003885
936,0.5189446442970352
937,0.4466883342607338
938,0.39836169337853256
939,0.44786001089221267
940,0.39561864324769663
941,0.40748566880885867
942,0.4880106481979769
943,0.5120409729921402
944,0.5362971716559045
945,0.46505542266647104
946,0.3964559646083575
947,0.427298722672867
948,0.4137332565753096
949,0.4044405508832696
950,0.4837735334277055
951,0.5109082443097495
952,0.5200518991371231
953,0.44922094736564583
954,0.30780520480170276
955,0.44824458358316654
956,0.3976577060357224
957,0.41509192025128905
958,0.4923295155774543
959,0.530465782625898
960,0.5338318517107569
961,0.4589516051200941
962,0.08976327440428365
963,0.09289856873852805
964,0.1159735143572159
965,0.1973774520520247
966,0.2866955202125112
967,0.4114018462316991
968,0.5050289860441007
969,0.5052823611071158
970,0.090489767049213
971,0.0858037064474217
972,0.11039904035801257
973,0.19130252236102543
974,0.27675646894279277
975,0.3944122732659039
976,0.48392213419760577
977,0.48189924304593773
978,0.09205624450488162
979,0.12191876790322022
980,0.1468944225372017
981,0.22546934860792428
982,0.32688651110686934
983,0.4588852752379232
984,0.5340137281674985
985,0.5162022032774347
986,0.10053387753432566
987,0.09177749261492364
988,0.1259809278091769
989,0.19692588249542564
990,0.2921175514142427
991,0.39990555294220415
992,0.48073242985318154
993,0.4749453517014882
994,0.09641582820111426
995,0.08646196414438752
996,0.12961993884905368
997,0.19530317581036366
998,0.29998895759560856
999,0.4117898226168709
1000,0.4821982030246357
1001,0.47153954171799545
1002,0.11538572020193244
1003,0.11229155088989395
1004,0.13973253965416224
1005,0.22527152913439502
1006,0.32519039032300434
1007,0.4637017886517055
1008,0.5553517995577008
1009,0.5504694327523888
1010,0.2982021670392601
1011,0.28019078010397264
1012,0.2690937763634206
1013,0.2735362087996524
1014,0.2721544986457053
1015,0.23431913779629387
1016,0.19577907424741522
1017,0.14874159043114885
1018,0.12045217407770203
1019,0.09015494971372165
1020,0.1298001603857953
1021,0.1040069317921801
1022,0.10776156000369946
1023,0.1322744527860029
1024,0.14709623565226598
1025,0.13242515138439148
1026,0.11501394192847776
1027,0.08518913953916289
1028,0.07288121757582143
1029,0.05708983437768961
1030,0.14470350429282672
1031,0.057934240220198885
1032,0.0666619530593624
1033,0.122125168816593
1034,0.15469870197835156
1035,0.21509147904194736
1036,0.2927135854896618
1037,0.3506783244470965
1038,0.36504511773966675
1039,0.026373265417354852
1040,0.06293404443480125
1041,0.11582363258246466
1042,0.1511171287319193
1043,0.20617210390926008
1044,0.2660124028121686
1045,0.30125541384130256
1046,0.310670431305859
1047,0.02531102289552012
1048,0.09446571214057342
1049,0.1050671189407179
1050,0.12121681418470337
1051,0.15976630172178277
1052,0.19890710100100356
1053,0.22049045250435773
1054,0.23703145578497747
1055,0.02433464261414238
1056,0.04901708730587649
1057,0.11260922761229214
1058,0.14554490012177823
1059,0.19718537559820473
1060,0.25608951716912504
1061,0.2836289683992455
1062,0.29459704685295857
1063,0.0253826195746909
1064,0.09368718018598166
1065,0.10351812459676156
1066,0.11644214475420343
1067,0.15153440763358178
1068,0.18917731457348486
1069,0.20956293147501912
1070,0.23091581871559577
1071,0.11063532715623364
1072,0.10880192241053219
1073,0.12573906845327373
1074,0.14277708261935967
1075,0.1755555401462898
1076,0.2144276421992419
1077,0.24230395064950494
1078,0.2586129707095361
1079,0.07626889808198296
1080,0.10691317076063839
1081,0.1736778372176338
1082,0.22354115834314953
1083,0.2967626816921491
1084,0.3696876591398173
1085,0.41236538216336627
1086,0.41757294350809343
1087,0.07372183429758251
1088,0.10456403491961995
1089,0.16022397854863715
1090,0.21614646238602858
1091,0.2926532001546795
1092,0.3618327602339519
1093,0.4014005727274197
1094,0.39991404382670703
1095,0.055858030461371125
1096,0.12432247334306823
1097,0.1894662799508531
1098,0.2927589326486122
1099,0.38318123131218895
1100,0.40400572305943444
1101,0.36132364511847065
1102,0.29479918357431933
1103,0.07469121864862276
1104,0.10423998944413237
1105,0.16853802552155725
1106,0.21877932533412864
1107,0.29609641819929167
1108,0.3657697609508006
1109,0.39741541724028195
1110,0.3870339543994094
1111,0.052462156252935155
1112,0.12524635211621246
1113,0.19252861631406454
1114,0.3183419264013854
1115,0.396450588380356
1116,0.3956684839386103
1117,0.33609543822552657
1118,0.2650649848692568
1119,0.08448194847796328
1120,0.17212850032513302
1121,0.26806630896368816
1122,0.34320384788967295
1123,0.3508722892628395
1124,0.29966329251976664
1125,0.23510305326988593
1126,0.1718331235815295
1127,1.0599276245103433
1128,1.1145222691159014
1129,1.7305171049106123
1130,1.5666371663789926
1131,1.1735794053027402
1132,0.7468652808186336
1133,0.9262053868156376
1134,0.3742814105336189
1135,0.8847813162242587
1136,1.4472911345177992
1137,1.3895241760804888
1138,0.07737951209767044
1139,1.0530370519452206
1140,1.3927647719786485
1141,1.1819443522536037
1142,1.1138146453878635
1143,0.8361411162156875
1144,0.7361135386521339
1145,1.3371016837721692
1146,1.0807006468269014
1147,0.3040411732331823
1148,0.8361411162156875
1149,1.0762986390712064
1150,0.7264770937901981
1151,0.3040411732331823
1152,0.8361411162156875
1153,0.7071812376606511
1154,1.0596766958193304
1155,1.3371016837721692
1156,0.8361411162156875
1157,1.0762986390712064
1158,0.7264770937901981
1159,0.3040411732331823
1160,1.1162392460241453
1161,0.7416992194328571
1162,0.7725995348795727
1163,1.0596766958193304
1164,0.09991816907101785
1165,0.8361619930716299
1166,0.7332468339303077
1167,0.9918227270679685
1168,0.36509821016135696
1169,0.9952456044993367
1170,0.19004744890695738
1171,0.03226230089084374
1172,0.2679550393565668
1173,0.03139149334107774
1174,0.23571377868619864
1175,0.029940852946590216
1176,0.6662558039560468
1177,0.30022810770727953
1178,0.3794463278426557
1179,0.11850956657596383
1180,0.3626084347588175
1181,0.10334684949704576
1182,0.215486110041021
1183,0.07852948133949153
1184,0.617065334483882
1185,0.2855731471772069
1186,0.46270710120436037
1187,0.22635480398803703
1188,0.22170314586736733
1189,0.1000310418338356
1190,0.16209624023569333
1191,0.2135344615460079
1192,0.12203393856466893
1193,0.13265310319000817
1194,0.0849256197819881
1195,0.14467112084161302
1196,0.3829221355595508
1197,0.08986815143801576
1198,0.27403303820828556
1199,0.11738640872132952
1200,0.3004450282133937
1201,0.6200757496448893
1202,0.1656077028954105
1203,0.1578243865059828
1204,0.09066936810745052
1205,0.18452223195866357
1206,0.43360603302981315
1207,0.11162304643525446
1208,0.5480543270797605
1209,0.2735418049922056
1210,0.665746368541825
1211,0.75914497954535
1212,0.3703160023420093
1213,0.14126808677296807
1214,0.08347879945569095
1215,0.15666856092398052
1216,0.39443258735629155
1217,0.096746553224283
1218,0.1743524757968485
1219,0.1084263822833576
1220,0.16754893954528005
1221,0.3882975975068373
1222,0.09203776844215524
1223,0.08066603154450906
1224,0.08671998660197308
1225,0.1447036441118071
1226,0.38442283401287713
1227,0.09059889867289682
1228,0.1259580869401498
1229,0.10941333006899359
1230,0.15334891716960955
1231,0.3790578812937638
1232,0.0929311937289648
1233,0.08006048622412912
1234,0.08288033118923675
1235,0.14440359600856426
1236,0.38247543516424354
1237,0.08981243634482107
1238,0.261742873120506
1239,0.25353096429445354
1240,0.22151275264730075
1241,0.17510792864592617
1242,0.2554561248770004
1243,0.24066666066625947
1244,0.4252438051264667
1245,0.5965481592319224
1246,0.2591897453212378
1247,0.25411847479458893
1248,0.261742873120506
1249,0.25353096429445354
1250,0.261742873120506
1251,0.25353096429445354
1252,0.261742873120506
1253,0.25353096429445354
